site,date,transect,species,crevice_depth_cm,crevice_width_cm,position_m,size_cm,agg_counts,agg_id,agg_number,agg_name,presence
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,12,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,10,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,5,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,10,10,4,8,11,154,3,agg_Carmel Pt_20180228_T4_3,Yes
Carmel Pt,20180228,4,H_cracherodii,15,5,5,5,1,155,4,agg_Carmel Pt_20180228_T4_4,No
Carmel Pt,20180228,4,H_cracherodii,60,5,7,9,2,156,5,agg_Carmel Pt_20180228_T4_5,No
Carmel Pt,20180228,4,H_cracherodii,60,5,7,9,2,156,5,agg_Carmel Pt_20180228_T4_5,No
Carmel Pt,20180228,4,H_cracherodii,35,5,14,5,3,157,6,agg_Carmel Pt_20180228_T4_6,No
Carmel Pt,20180228,4,H_cracherodii,35,5,14,7,3,157,6,agg_Carmel Pt_20180228_T4_6,No
Carmel Pt,20180228,4,H_cracherodii,30,7,15,5,1,158,7,agg_Carmel Pt_20180228_T4_7,No
Carmel Pt,20180228,4,H_cracherodii,11,5,14,3.5,3,157,6,agg_Carmel Pt_20180228_T4_6,No
Carmel Pt,20180228,4,H_cracherodii,23,15,17,6,4,159,8,agg_Carmel Pt_20180228_T4_8,Yes
Carmel Pt,20180228,4,H_cracherodii,20,12,17,8,4,159,8,agg_Carmel Pt_20180228_T4_8,Yes
Carmel Pt,20180228,4,H_cracherodii,20,12,17,8.5,4,159,8,agg_Carmel Pt_20180228_T4_8,Yes
Carmel Pt,20180228,4,H_cracherodii,10,3,17,6,4,159,8,agg_Carmel Pt_20180228_T4_8,Yes
Carmel Pt,20180228,4,H_cracherodii,35,10,18,12,1,160,9,agg_Carmel Pt_20180228_T4_9,No
Carmel Pt,20180228,4,H_cracherodii,60,20,19,11,2,161,10,agg_Carmel Pt_20180228_T4_10,No
Carmel Pt,20180228,4,H_cracherodii,60,20,19,9,2,161,10,agg_Carmel Pt_20180228_T4_10,No
Carmel Pt,20180228,4,H_cracherodii,16,4,21,11,1,162,11,agg_Carmel Pt_20180228_T4_11,No
Carmel Pt,20180228,5,H_cracherodii,36,27,16,14,1,163,1,agg_Carmel Pt_20180228_T5_1,No
Carmel Pt,20180228,6,H_cracherodii,15,5,0,10,1,164,1,agg_Carmel Pt_20180228_T6_1,No
Carmel Pt,20180228,6,H_cracherodii,27,6,2,8,1,165,2,agg_Carmel Pt_20180228_T6_2,No
Carmel Pt,20180228,6,H_cracherodii,22,9,8,12,1,166,3,agg_Carmel Pt_20180228_T6_3,No
Carmel Pt,20180228,6,H_cracherodii,27,7,18,8,1,167,4,agg_Carmel Pt_20180228_T6_4,No
Carmel Pt,20180228,6,H_cracherodii,20,4,21,14,1,168,5,agg_Carmel Pt_20180228_T6_5,No
Carmel Pt,20180228,6,H_cracherodii,10,4,27,13,5,170,7,agg_Carmel Pt_20180228_T6_7,Yes
Carmel Pt,20180228,6,H_cracherodii,10,4,27,6,5,170,7,agg_Carmel Pt_20180228_T6_7,Yes
Carmel Pt,20180228,6,H_cracherodii,10,4,27,10,5,170,7,agg_Carmel Pt_20180228_T6_7,Yes
Carmel Pt,20180228,6,H_cracherodii,15,3,27,14,5,170,7,agg_Carmel Pt_20180228_T6_7,Yes
Carmel Pt,20180228,6,H_cracherodii,25,5,27,10,5,170,7,agg_Carmel Pt_20180228_T6_7,Yes
Carmel Pt,20180228,6,H_cracherodii,5,5,28,8,3,171,8,agg_Carmel Pt_20180228_T6_8,No
Carmel Pt,20180228,6,H_cracherodii,5,5,28,6,3,171,8,agg_Carmel Pt_20180228_T6_8,No
Carmel Pt,20180228,6,H_cracherodii,5,5,28,9,3,171,8,agg_Carmel Pt_20180228_T6_8,No
Carmel Pt,20180228,6,H_cracherodii,13,4,29,6,4,172,9,agg_Carmel Pt_20180228_T6_9,Yes
Carmel Pt,20180228,6,H_cracherodii,13,4,26,5,1,169,6,agg_Carmel Pt_20180228_T6_6,No
Carmel Pt,20180228,6,H_cracherodii,18,4,29,8,4,172,9,agg_Carmel Pt_20180228_T6_9,Yes
Carmel Pt,20180228,6,H_cracherodii,13,4,29,5,4,172,9,agg_Carmel Pt_20180228_T6_9,Yes
Carmel Pt,20180228,6,H_cracherodii,18,4,29,4,4,172,9,agg_Carmel Pt_20180228_T6_9,Yes
Carmel Pt,20180228,7,H_cracherodii,40,7,2,17,5,173,1,agg_Carmel Pt_20180228_T7_1,Yes
Carmel Pt,20180228,7,H_cracherodii,40,7,2,11,5,173,1,agg_Carmel Pt_20180228_T7_1,Yes
Carmel Pt,20180228,7,H_cracherodii,27,5,2,8,5,173,1,agg_Carmel Pt_20180228_T7_1,Yes
Carmel Pt,20180228,7,H_cracherodii,27,5,2,12,5,173,1,agg_Carmel Pt_20180228_T7_1,Yes
Carmel Pt,20180228,7,H_cracherodii,27,5,2,15,5,173,1,agg_Carmel Pt_20180228_T7_1,Yes
Carmel Pt,20180228,7,H_cracherodii,11,6,18,13,1,174,2,agg_Carmel Pt_20180228_T7_2,No
Carmel Pt,20180228,7,H_cracherodii,25,5,29,7,4,176,4,agg_Carmel Pt_20180228_T7_4,Yes
Carmel Pt,20180228,7,H_cracherodii,25,5,29,8,4,176,4,agg_Carmel Pt_20180228_T7_4,Yes
Carmel Pt,20180228,7,H_cracherodii,25,5,29,8,4,176,4,agg_Carmel Pt_20180228_T7_4,Yes
Carmel Pt,20180228,7,H_cracherodii,45,10,29,14,4,176,4,agg_Carmel Pt_20180228_T7_4,Yes
Carmel Pt,20180228,7,H_cracherodii,19,4,26,6,1,175,3,agg_Carmel Pt_20180228_T7_3,No
Carmel Pt,20180228,7,H_cracherodii,8,4,30,10,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Carmel Pt,20180228,7,H_cracherodii,40,13,30,9,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Carmel Pt,20180228,7,H_cracherodii,12,6,30,6,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Carmel Pt,20180228,7,H_cracherodii,12,6,30,6,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Carmel Pt,20180228,7,H_cracherodii,8,4,30,7,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Carmel Pt,20180228,7,H_cracherodii,8,4,30,6,6,177,5,agg_Carmel Pt_20180228_T7_5,Yes
Pt Pinos,20180228,4,H_cracherodii,65,21,13,15,1,537,1,agg_Pt Pinos_20180228_T4_1,No
Carmel Pt,20180301,1,H_cracherodii,30,10,26,6,1,178,1,agg_Carmel Pt_20180301_T1_1,No
Pt Pinos,20180301,4,H_cracherodii,65,21,13,10,1,538,1,agg_Pt Pinos_20180301_T4_1,No
Pt Pinos,20180302,4,H_cracherodii,65,21,13,10,1,539,1,agg_Pt Pinos_20180302_T4_1,No
Pt Pinos,20180303,4,H_cracherodii,65,21,13,8,1,540,1,agg_Pt Pinos_20180303_T4_1,No
Pt Pinos,20180304,4,H_cracherodii,65,21,13,9,1,541,1,agg_Pt Pinos_20180304_T4_1,No
Pt Pinos,20180305,4,H_cracherodii,65,21,13,10,1,542,1,agg_Pt Pinos_20180305_T4_1,No
Pt Pinos,20180306,4,H_cracherodii,60,8,14,6,1,543,1,agg_Pt Pinos_20180306_T4_1,No
Pt Pinos,20180307,4,H_cracherodii,60,8,14,10,1,544,1,agg_Pt Pinos_20180307_T4_1,No
Pt Pinos,20180308,4,H_cracherodii,60,8,14,8,4,545,1,agg_Pt Pinos_20180308_T4_1,Yes
Pt Pinos,20180308,4,H_cracherodii,60,8,14,7,4,545,1,agg_Pt Pinos_20180308_T4_1,Yes
Pt Pinos,20180308,4,H_cracherodii,60,8,14,10,4,545,1,agg_Pt Pinos_20180308_T4_1,Yes
Pt Pinos,20180308,4,H_cracherodii,60,8,14,6,4,545,1,agg_Pt Pinos_20180308_T4_1,Yes
Pt Pinos,20180308,4,H_cracherodii,50,6,16,7,4,546,2,agg_Pt Pinos_20180308_T4_2,Yes
Pt Pinos,20180308,4,H_cracherodii,50,6,16,5,4,546,2,agg_Pt Pinos_20180308_T4_2,Yes
Pt Pinos,20180308,4,H_cracherodii,50,6,16,7,4,546,2,agg_Pt Pinos_20180308_T4_2,Yes
Pt Pinos,20180308,4,H_cracherodii,50,11,16,7,4,546,2,agg_Pt Pinos_20180308_T4_2,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,10,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,8,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,4,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,3,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,7,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Pt Pinos,20180308,4,H_cracherodii,50,8,17,9,6,547,3,agg_Pt Pinos_20180308_T4_3,Yes
Cannery Row,20180312,1,H_cracherodii,20,4,23,3.5,1,9,1,agg_Cannery Row_20180312_T1_1,No
Cannery Row,20180312,1,H_cracherodii,18,4,25,10,2,10,2,agg_Cannery Row_20180312_T1_2,No
Cannery Row,20180312,1,H_cracherodii,18,4,25,5,2,10,2,agg_Cannery Row_20180312_T1_2,No
Cannery Row,20180312,3,H_cracherodii,25,7,10,8,1,11,1,agg_Cannery Row_20180312_T3_1,No
Cannery Row,20180312,3,H_cracherodii,25,5,23,6,1,12,2,agg_Cannery Row_20180312_T3_2,No
Cannery Row,20180312,4,H_cracherodii,30,4,5,7,1,13,1,agg_Cannery Row_20180312_T4_1,No
Cannery Row,20180312,4,H_cracherodii,45,10,28,6,2,15,3,agg_Cannery Row_20180312_T4_3,No
Cannery Row,20180312,4,H_cracherodii,45,10,28,10,2,15,3,agg_Cannery Row_20180312_T4_3,No
Cannery Row,20180312,4,H_cracherodii,65,5,27,14,1,14,2,agg_Cannery Row_20180312_T4_2,No
Cannery Row,20180312,7,H_cracherodii,15,5,29,3.5,1,20,5,agg_Cannery Row_20180312_T7_5,No
Cannery Row,20180312,7,H_cracherodii,70,5,25,12,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,25,10,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,25,4,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,25,4,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,25,10,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,25,4,6,19,4,agg_Cannery Row_20180312_T7_4,Yes
Cannery Row,20180312,7,H_cracherodii,70,5,24,10,1,18,3,agg_Cannery Row_20180312_T7_3,No
Cannery Row,20180312,7,H_cracherodii,25,3,17,12,1,17,2,agg_Cannery Row_20180312_T7_2,No
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,5,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,10,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,13,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,14,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,3,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,6,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,5,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Cannery Row,20180312,7,H_cracherodii,NA,NA,16,9,8,16,1,agg_Cannery Row_20180312_T7_1,Yes
Carmel Pt,20180315,1,H_cracherodii,10,2,30,3,1,179,1,agg_Carmel Pt_20180315_T1_1,No
Carmel Pt,20180317,1,H_cracherodii,26,10,29,11,1,180,1,agg_Carmel Pt_20180317_T1_1,No
Carmel Pt,20180318,1,H_cracherodii,40,5,29,8,1,181,1,agg_Carmel Pt_20180318_T1_1,No
Hopkins,20180326,6,H_cracherodii,1,10,24,7,1,436,1,agg_Hopkins_20180326_T6_1,No
Hopkins,20180326,7,H_cracherodii,80,11,4,10,1,437,1,agg_Hopkins_20180326_T7_1,No
Hopkins,20190218,2,H_cracherodii,25,1.5,7,9,2,438,1,agg_Hopkins_20190218_T2_1,No
Hopkins,20190218,2,H_cracherodii,25,1.5,7,5,2,438,1,agg_Hopkins_20190218_T2_1,No
Hopkins,20190218,2,H_cracherodii,70,3,18,15,3,439,2,agg_Hopkins_20190218_T2_2,No
Hopkins,20190218,2,H_cracherodii,70,3,18,15,3,439,2,agg_Hopkins_20190218_T2_2,No
Hopkins,20190218,2,H_cracherodii,70,3,18,10,3,439,2,agg_Hopkins_20190218_T2_2,No
Hopkins,20190218,3,H_cracherodii,NA,NA,4,4,1,440,1,agg_Hopkins_20190218_T3_1,No
Hopkins,20190218,3,H_cracherodii,NA,NA,6,17,3,441,2,agg_Hopkins_20190218_T3_2,No
Hopkins,20190218,3,H_cracherodii,NA,NA,6,8,3,441,2,agg_Hopkins_20190218_T3_2,No
Hopkins,20190218,3,H_cracherodii,NA,NA,6,5,3,441,2,agg_Hopkins_20190218_T3_2,No
Hopkins,20190218,3,H_cracherodii,NA,NA,7,11,1,442,3,agg_Hopkins_20190218_T3_3,No
Hopkins,20190218,3,H_cracherodii,NA,NA,20,8,1,443,4,agg_Hopkins_20190218_T3_4,No
Hopkins,20190218,3,H_cracherodii,NA,NA,21,8,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,5,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,20,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,10,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,12,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,8,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,8,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,21,6,8,444,5,agg_Hopkins_20190218_T3_5,Yes
Hopkins,20190218,3,H_cracherodii,NA,NA,22,11,1,445,6,agg_Hopkins_20190218_T3_6,No
Hopkins,20190218,3,H_cracherodii,NA,NA,23,11,3,446,7,agg_Hopkins_20190218_T3_7,No
Hopkins,20190218,3,H_cracherodii,NA,NA,23,10,3,446,7,agg_Hopkins_20190218_T3_7,No
Hopkins,20190218,3,H_cracherodii,NA,NA,23,15,3,446,7,agg_Hopkins_20190218_T3_7,No
Hopkins,20190218,3,H_cracherodii,NA,NA,26,10,1,447,8,agg_Hopkins_20190218_T3_8,No
Hopkins,20190218,3,H_cracherodii,NA,NA,28,5,2,448,9,agg_Hopkins_20190218_T3_9,No
Hopkins,20190218,3,H_cracherodii,NA,NA,28,5,2,448,9,agg_Hopkins_20190218_T3_9,No
Hopkins,20190218,3,H_cracherodii,NA,NA,30,12,3,449,10,agg_Hopkins_20190218_T3_10,No
Hopkins,20190218,3,H_cracherodii,NA,NA,30,12,3,449,10,agg_Hopkins_20190218_T3_10,No
Hopkins,20190218,3,H_cracherodii,NA,NA,30,5,3,449,10,agg_Hopkins_20190218_T3_10,No
Hopkins,20190218,5,H_cracherodii,30,10,26,11,1,450,1,agg_Hopkins_20190218_T5_1,No
Hopkins,20190218,5,H_cracherodii,45,15,27,12,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Hopkins,20190218,5,H_cracherodii,45,15,27,8,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Hopkins,20190218,5,H_cracherodii,45,15,27,10,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Hopkins,20190218,5,H_cracherodii,45,15,27,5,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Hopkins,20190218,5,H_cracherodii,45,15,27,7,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Hopkins,20190218,5,H_cracherodii,45,15,27,9,6,451,2,agg_Hopkins_20190218_T5_2,Yes
Pt Pinos,20190304,1,H_cracherodii,25,60,25,8,4,549,2,agg_Pt Pinos_20190304_T1_2,Yes
Pt Pinos,20190304,1,H_cracherodii,25,60,25,8,4,549,2,agg_Pt Pinos_20190304_T1_2,Yes
Pt Pinos,20190304,1,H_cracherodii,25,60,25,10,4,549,2,agg_Pt Pinos_20190304_T1_2,Yes
Pt Pinos,20190304,1,H_cracherodii,25,60,25,9,4,549,2,agg_Pt Pinos_20190304_T1_2,Yes
Pt Pinos,20190304,1,H_cracherodii,20,14,15,10,2,548,1,agg_Pt Pinos_20190304_T1_1,No
Pt Pinos,20190304,1,H_cracherodii,20,14,15,5,2,548,1,agg_Pt Pinos_20190304_T1_1,No
Pt Pinos,20190304,2,H_cracherodii,NA,NA,21,9,5,550,1,agg_Pt Pinos_20190304_T2_1,Yes
Pt Pinos,20190304,2,H_cracherodii,NA,NA,21,11,5,550,1,agg_Pt Pinos_20190304_T2_1,Yes
Pt Pinos,20190304,2,H_cracherodii,NA,NA,21,9,5,550,1,agg_Pt Pinos_20190304_T2_1,Yes
Pt Pinos,20190304,2,H_cracherodii,NA,NA,21,11,5,550,1,agg_Pt Pinos_20190304_T2_1,Yes
Pt Pinos,20190304,2,H_cracherodii,NA,NA,21,13,5,550,1,agg_Pt Pinos_20190304_T2_1,Yes
Pt Pinos,20190304,3,H_cracherodii,40,10,21,8,1,552,2,agg_Pt Pinos_20190304_T3_2,No
Pt Pinos,20190304,3,H_cracherodii,20,6,1,5.5,1,551,1,agg_Pt Pinos_20190304_T3_1,No
Pt Pinos,20190304,4,H_cracherodii,NA,NA,7,13,4,555,3,agg_Pt Pinos_20190304_T4_3,Yes
Pt Pinos,20190304,4,H_cracherodii,30,5,5,12,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,30,5,5,8,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,30,5,5,10,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,30,5,5,15,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,30,5,5,12,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,NA,NA,5,15,6,553,1,agg_Pt Pinos_20190304_T4_1,Yes
Pt Pinos,20190304,4,H_cracherodii,NA,NA,6,7,1,554,2,agg_Pt Pinos_20190304_T4_2,No
Pt Pinos,20190304,4,H_cracherodii,NA,NA,7,10,4,555,3,agg_Pt Pinos_20190304_T4_3,Yes
Pt Pinos,20190304,4,H_cracherodii,NA,NA,7,13,4,555,3,agg_Pt Pinos_20190304_T4_3,Yes
Pt Pinos,20190304,4,H_cracherodii,25,10,7,15,4,555,3,agg_Pt Pinos_20190304_T4_3,Yes
Pt Pinos,20190304,4,H_cracherodii,NA,NA,10,15,1,556,4,agg_Pt Pinos_20190304_T4_4,No
Pt Pinos,20190304,4,H_cracherodii,30,15,11,7,3,557,5,agg_Pt Pinos_20190304_T4_5,No
Pt Pinos,20190304,4,H_cracherodii,30,15,11,15,3,557,5,agg_Pt Pinos_20190304_T4_5,No
Pt Pinos,20190304,4,H_cracherodii,NA,NA,11,13,3,557,5,agg_Pt Pinos_20190304_T4_5,No
Pt Pinos,20190304,4,H_cracherodii,30,5,15,15,1,558,6,agg_Pt Pinos_20190304_T4_6,No
Pt Pinos,20190304,4,H_cracherodii,50,13,22,5,1,560,8,agg_Pt Pinos_20190304_T4_8,No
Pt Pinos,20190304,4,H_cracherodii,50,20,17,7,1,559,7,agg_Pt Pinos_20190304_T4_7,No
Pt Pinos,20190304,5,H_cracherodii,10,10,2,10,4,561,1,agg_Pt Pinos_20190304_T5_1,Yes
Pt Pinos,20190304,5,H_cracherodii,17,5,2,8,4,561,1,agg_Pt Pinos_20190304_T5_1,Yes
Pt Pinos,20190304,5,H_cracherodii,17,5,2,5,4,561,1,agg_Pt Pinos_20190304_T5_1,Yes
Pt Pinos,20190304,5,H_cracherodii,17,5,2,5,4,561,1,agg_Pt Pinos_20190304_T5_1,Yes
Pt Pinos,20190304,5,H_cracherodii,8,5,3,11,4,562,2,agg_Pt Pinos_20190304_T5_2,Yes
Pt Pinos,20190304,5,H_cracherodii,8,5,3,7,4,562,2,agg_Pt Pinos_20190304_T5_2,Yes
Pt Pinos,20190304,5,H_cracherodii,8,5,3,5,4,562,2,agg_Pt Pinos_20190304_T5_2,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,8,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,8,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,145,45,4,12,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,10,15,6,5,1,565,5,agg_Pt Pinos_20190304_T5_5,No
Pt Pinos,20190304,5,H_cracherodii,8,4,5,9,4,564,4,agg_Pt Pinos_20190304_T5_4,Yes
Pt Pinos,20190304,5,H_cracherodii,8,4,5,7,4,564,4,agg_Pt Pinos_20190304_T5_4,Yes
Pt Pinos,20190304,5,H_cracherodii,8,4,5,12,4,564,4,agg_Pt Pinos_20190304_T5_4,Yes
Pt Pinos,20190304,5,H_cracherodii,7,4,3,11,4,562,2,agg_Pt Pinos_20190304_T5_2,Yes
Pt Pinos,20190304,5,H_cracherodii,10,7,4,10,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,7,4,4,8,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,7,5,4,5,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,5,4,4,7,14,563,3,agg_Pt Pinos_20190304_T5_3,Yes
Pt Pinos,20190304,5,H_cracherodii,87,8,5,6,4,564,4,agg_Pt Pinos_20190304_T5_4,Yes
Pt Pinos,20190304,5,H_cracherodii,10,5,9,13,1,566,6,agg_Pt Pinos_20190304_T5_6,No
Pt Pinos,20190304,5,H_cracherodii,15,5,29,10,1,568,8,agg_Pt Pinos_20190304_T5_8,No
Pt Pinos,20190304,5,H_cracherodii,15,5,28,13,1,567,7,agg_Pt Pinos_20190304_T5_7,No
Pt Pinos,20190306,6,H_cracherodii,10,10,2,10,4,569,1,agg_Pt Pinos_20190306_T6_1,Yes
Pt Pinos,20190306,6,H_cracherodii,17,5,2,8,4,569,1,agg_Pt Pinos_20190306_T6_1,Yes
Pt Pinos,20190306,6,H_cracherodii,17,5,2,5,4,569,1,agg_Pt Pinos_20190306_T6_1,Yes
Pt Pinos,20190306,6,H_cracherodii,17,5,2,5,4,569,1,agg_Pt Pinos_20190306_T6_1,Yes
Pt Pinos,20190306,6,H_cracherodii,8,5,3,11,4,570,2,agg_Pt Pinos_20190306_T6_2,Yes
Pt Pinos,20190306,6,H_cracherodii,8,5,3,7,4,570,2,agg_Pt Pinos_20190306_T6_2,Yes
Pt Pinos,20190306,6,H_cracherodii,8,5,3,5,4,570,2,agg_Pt Pinos_20190306_T6_2,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,8,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,8,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,145,45,4,12,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,10,5,6,5,1,573,5,agg_Pt Pinos_20190306_T6_5,No
Pt Pinos,20190306,6,H_cracherodii,8,4,5,9,5,572,4,agg_Pt Pinos_20190306_T6_4,Yes
Pt Pinos,20190306,6,H_cracherodii,8,4,5,7,5,572,4,agg_Pt Pinos_20190306_T6_4,Yes
Pt Pinos,20190306,6,H_cracherodii,8,4,5,12,5,572,4,agg_Pt Pinos_20190306_T6_4,Yes
Pt Pinos,20190306,6,H_cracherodii,7,4,3,11,4,570,2,agg_Pt Pinos_20190306_T6_2,Yes
Pt Pinos,20190306,6,H_cracherodii,10,7,4,10,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,7,4,4,8,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
Pt Pinos,20190306,6,H_cracherodii,7,5,4,5,14,571,3,agg_Pt Pinos_20190306_T6_3,Yes
